Date,MATURITY,PX_LAST
2012-03-30,0F,34.25
2012-04-02,0F,33.15
2012-04-03,0F,35.75
2012-04-04,0F,35.65
2012-04-05,0F,35.6
2012-04-06,0F,33.9
2012-04-09,0F,33.3
2012-04-10,0F,32.95
2012-04-11,0F,33.3
2012-04-12,0F,31.15
2012-04-13,0F,30.75
2012-04-16,0F,31.4
2012-04-17,0F,31.4
2012-04-18,0F,31.15
2012-04-19,0F,30.65
2012-04-20,0F,30.7
2012-04-23,0F,30.35
2012-04-24,0F,31.85
2012-04-25,0F,31.25
2012-04-26,0F,30.85
2012-04-27,0F,30.35
2012-04-30,0F,29.95
2012-05-01,0F,30.55
2012-05-02,0F,29.8
2012-05-03,0F,28.45
2012-05-04,0F,27.0
2012-05-07,0F,26.55
2012-05-08,0F,27.8
2012-05-09,0F,33.65
2012-05-10,0F,31.3
2012-05-11,0F,35.05
2012-05-14,0F,39.1
2012-05-15,0F,40.85
2012-05-16,0F,41.4
2012-05-17,0F,42.0
2012-05-18,0F,42.35
2012-05-21,0F,39.65
2012-05-22,0F,38.3
2012-05-23,0F,40.6
2012-05-24,0F,39.55
2012-05-25,0F,39.05
2012-05-28,0F,39.0
2012-05-29,0F,37.5
2012-05-30,0F,37.55
2012-05-31,0F,37.2
2012-06-01,0F,40.45
2012-06-04,0F,40.15
2012-06-05,0F,37.9
2012-06-06,0F,36.75
2012-06-07,0F,36.6
2012-06-08,0F,35.05
2012-06-11,0F,34.95
2012-06-12,0F,36.15
2012-06-13,0F,35.65
2012-06-14,0F,35.85
2012-06-15,0F,35.4
2012-06-18,0F,33.15
2012-06-19,0F,33.6
2012-06-20,0F,32.6
2012-06-21,0F,32.95
2012-06-22,0F,32.45
2012-06-25,0F,32.25
2012-06-26,0F,32.4
2012-06-27,0F,33.4
2012-06-28,0F,31.6
2012-06-29,0F,33.35
2012-07-02,0F,31.8
2012-07-03,0F,31.3
2012-07-04,0F,31.4
2012-07-05,0F,31.05
2012-07-06,0F,29.3
2012-07-09,0F,28.65
2012-07-10,0F,30.25
2012-07-11,0F,29.45
2012-07-12,0F,29.15
2012-07-13,0F,29.55
2012-07-16,0F,29.75
2012-07-17,0F,30.2
2012-07-18,0F,29.7
2012-07-19,0F,28.7
2012-07-20,0F,29.25
2012-07-23,0F,29.5
2012-07-24,0F,29.2
2012-07-25,0F,29.3
2012-07-26,0F,28.7
2012-07-27,0F,31.0
2012-07-30,0F,30.8
2012-07-31,0F,30.3
2012-08-01,0F,31.25
2012-08-02,0F,29.8
2012-08-03,0F,31.8
2012-08-06,0F,30.8
2012-08-07,0F,31.3
2012-08-08,0F,32.35
2012-08-09,0F,31.7
2012-08-10,0F,31.6
2012-08-13,0F,31.15
2012-08-14,0F,31.55
2012-08-15,0F,32.6
2012-08-16,0F,32.775
2012-08-17,0F,31.65
2012-08-20,0F,31.8
2012-08-21,0F,31.55
2012-08-22,0F,29.7
2012-08-23,0F,29.35
2012-08-24,0F,29.0
2012-08-27,0F,29.15
2012-08-28,0F,29.2
2012-08-29,0F,29.0
2012-08-30,0F,29.45
2012-08-31,0F,28.7
2012-09-03,0F,27.65
2012-09-04,0F,28.6
2012-09-05,0F,27.65
2012-09-06,0F,28.775
2012-09-07,0F,26.75
2012-09-10,0F,26.95
2012-09-11,0F,26.65
2012-09-12,0F,24.95
2012-09-13,0F,23.7
2012-09-14,0F,24.3
2012-09-17,0F,23.7
2012-09-18,0F,22.85
2012-09-19,0F,22.7
2012-09-20,0F,22.8
2012-09-21,0F,22.35
2012-09-24,0F,22.3
2012-09-25,0F,22.75
2012-09-26,0F,24.55
2012-09-27,0F,25.05
2012-09-28,0F,22.15
2012-10-01,0F,22.85
2012-10-02,0F,24.5
2012-10-03,0F,23.25
2012-10-04,0F,24.05
2012-10-05,0F,22.1
2012-10-08,0F,22.1
2012-10-09,0F,22.15
2012-10-10,0F,22.1
2012-10-11,0F,23.1
2012-10-12,0F,21.8
2012-10-15,0F,22.9
2012-10-16,0F,22.2
2012-10-17,0F,24.45
2012-10-18,0F,25.725
2012-10-19,0F,26.1
2012-10-22,0F,26.95
2012-10-23,0F,27.75
2012-10-24,0F,27.8
2012-10-25,0F,27.65
2012-10-26,0F,27.6
2012-10-29,0F,27.35
2012-10-30,0F,26.3
2012-10-31,0F,26.45
2012-11-01,0F,27.45
2012-11-02,0F,27.4
2012-11-05,0F,25.3
2012-11-06,0F,25.65
2012-11-07,0F,20.65
2012-11-08,0F,25.7
2012-11-09,0F,23.9
2012-11-12,0F,24.0
2012-11-13,0F,23.9
2012-11-14,0F,21.4
2012-11-15,0F,22.3
2012-11-16,0F,21.8
2012-11-19,0F,21.5
2012-11-20,0F,21.4
2012-11-21,0F,21.55
2012-11-22,0F,21.75
2012-11-23,0F,21.575
2012-11-26,0F,21.0
2012-11-27,0F,21.4
2012-11-28,0F,21.0
2012-11-29,0F,20.75
2012-11-30,0F,21.825
2012-12-03,0F,20.6
2012-12-04,0F,20.3
2012-12-05,0F,21.825
2012-12-06,0F,21.525
2012-12-07,0F,18.7
2012-12-10,0F,16.75
2012-12-11,0F,18.7
2012-12-12,0F,18.725
2012-12-13,0F,18.775
2012-12-14,0F,18.675
2012-12-17,0F,19.325
2012-12-18,0F,18.95
2012-12-19,0F,19.35
2012-12-20,0F,19.35
2012-12-21,0F,18.9
2012-12-24,0F,21.85
2012-12-25,0F,21.65
2012-12-26,0F,21.975
2012-12-27,0F,22.175
2012-12-28,0F,21.775
2012-12-31,0F,21.925
2013-01-01,0F,21.6
2013-01-02,0F,21.3
2013-01-03,0F,22.225
2013-01-04,0F,22.6
2013-01-07,0F,22.85
2013-01-08,0F,22.1
2013-01-09,0F,21.725
2013-01-10,0F,21.75
2013-01-11,0F,20.75
2013-01-14,0F,21.525
2013-01-15,0F,20.375
2013-01-16,0F,20.45
2013-01-17,0F,22.9
2013-01-18,0F,20.075
2013-01-21,0F,20.175
2013-01-22,0F,20.6
2013-01-23,0F,20.1
2013-01-24,0F,20.65
2013-01-25,0F,20.3
2013-01-28,0F,25.225
2013-01-29,0F,24.875
2013-01-30,0F,24.8
2013-01-31,0F,24.45
2013-02-01,0F,23.7
2013-02-04,0F,24.7
2013-02-05,0F,23.65
2013-02-06,0F,25.2
2013-02-07,0F,22.35
2013-02-08,0F,22.175
2013-02-11,0F,20.9
2013-02-12,0F,21.2
2013-02-13,0F,23.375
2013-02-14,0F,22.05
2013-02-15,0F,25.0
2013-02-18,0F,24.8
2013-02-19,0F,21.475
2013-02-20,0F,21.675
2013-02-21,0F,21.65
2013-02-22,0F,23.225
2013-02-25,0F,24.325
2013-02-26,0F,21.325
2013-02-27,0F,20.65
2013-02-28,0F,20.15
2013-03-01,0F,19.625
2013-03-04,0F,19.7
2013-03-05,0F,19.5
2013-03-06,0F,19.725
2013-03-07,0F,20.45
2013-03-08,0F,20.475
2013-03-11,0F,20.575
2013-03-12,0F,20.5
2013-03-13,0F,19.875
2013-03-14,0F,19.9
2013-03-15,0F,24.0
2013-03-18,0F,23.3
2013-03-19,0F,26.85
2013-03-20,0F,25.25
2013-03-21,0F,25.375
2013-03-22,0F,26.125
2013-03-25,0F,25.0
2013-03-26,0F,24.8
2013-03-27,0F,24.45
2013-03-28,0F,26.65
2013-03-29,0F,25.5
2013-04-01,0F,25.875
2013-04-02,0F,25.725
2013-04-03,0F,22.95
2013-04-04,0F,22.475
2013-04-05,0F,20.9
2013-04-08,0F,21.2
2013-04-09,0F,20.25
2013-04-10,0F,24.2
2013-04-11,0F,22.75
2013-04-12,0F,21.8
2013-04-15,0F,22.025
2013-04-16,0F,21.425
2013-04-17,0F,20.05
2013-04-18,0F,20.325
2013-04-19,0F,20.325
2013-04-22,0F,20.05
2013-04-23,0F,20.175
2013-04-24,0F,19.85
2013-04-25,0F,20.35
2013-04-26,0F,20.1
2013-04-29,0F,19.275
2013-04-30,0F,19.5
2013-05-01,0F,19.9
2013-05-02,0F,19.6
2013-05-03,0F,20.025
2013-05-06,0F,19.45
2013-05-07,0F,19.3
2013-05-08,0F,19.5
2013-05-09,0F,18.85
2013-05-10,0F,20.45
2013-05-13,0F,20.875
2013-05-14,0F,20.8
2013-05-15,0F,21.125
2013-05-16,0F,20.65
2013-05-17,0F,21.8
2013-05-20,0F,21.75
2013-05-21,0F,21.85
2013-05-22,0F,22.925
2013-05-23,0F,23.175
2013-05-24,0F,21.45
2013-05-27,0F,21.7
2013-05-28,0F,29.175
2013-05-29,0F,27.85
2013-05-30,0F,29.2
2013-05-31,0F,35.25
2013-06-03,0F,30.95
2013-06-04,0F,30.975
2013-06-05,0F,30.7
2013-06-06,0F,30.0
2013-06-07,0F,30.475
2013-06-10,0F,31.475
2013-06-11,0F,32.675
2013-06-12,0F,32.7
2013-06-13,0F,32.15
2013-06-14,0F,29.25
2013-06-17,0F,26.45
2013-06-18,0F,27.15
2013-06-19,0F,31.6
2013-06-20,0F,36.05
2013-06-21,0F,41.75
2013-06-24,0F,50.125
2013-06-25,0F,46.275
2013-06-26,0F,40.625
2013-06-27,0F,37.2
2013-06-28,0F,35.075
2013-07-01,0F,37.3
2013-07-02,0F,32.875
2013-07-03,0F,36.775
2013-07-04,0F,34.325
2013-07-05,0F,40.025
2013-07-08,0F,37.55
2013-07-09,0F,34.475
2013-07-10,0F,36.425
2013-07-11,0F,32.575
2013-07-12,0F,33.975
2013-07-15,0F,37.1
2013-07-16,0F,36.2
2013-07-17,0F,29.3
2013-07-18,0F,27.65
2013-07-19,0F,32.45
2013-07-22,0F,26.8
2013-07-23,0F,29.5
2013-07-24,0F,28.525
2013-07-25,0F,28.25
2013-07-26,0F,28.05
2013-07-29,0F,28.2
2013-07-30,0F,28.45
2013-07-31,0F,28.55
2013-08-01,0F,30.375
2013-08-02,0F,27.05
2013-08-05,0F,28.725
2013-08-06,0F,28.45
2013-08-07,0F,28.25
2013-08-08,0F,28.025
2013-08-09,0F,27.7
2013-08-12,0F,28.0
2013-08-13,0F,28.95
2013-08-14,0F,29.35
2013-08-15,0F,30.875
2013-08-16,0F,32.95
2013-08-19,0F,35.55
2013-08-20,0F,34.925
2013-08-21,0F,36.95
2013-08-22,0F,39.375
2013-08-23,0F,38.075
2013-08-26,0F,35.3
2013-08-27,0F,35.1
2013-08-28,0F,36.325
2013-08-29,0F,36.125
2013-08-30,0F,40.9
2013-09-02,0F,40.75
2013-09-03,0F,38.95
2013-09-04,0F,44.65
2013-09-05,0F,47.15
2013-09-06,0F,44.75
2013-09-09,0F,41.375
2013-09-10,0F,42.375
2013-09-11,0F,41.825
2013-09-12,0F,39.575
2013-09-13,0F,39.975
2013-09-16,0F,36.25
2013-09-17,0F,35.3
2013-09-18,0F,32.775
2013-09-19,0F,26.6
2013-09-20,0F,27.95
2013-09-23,0F,26.4
2013-09-24,0F,25.9
2013-09-25,0F,25.775
2013-09-26,0F,25.75
2013-09-27,0F,26.35
2013-09-30,0F,26.1
2013-10-01,0F,26.3
2013-10-02,0F,24.575
2013-10-03,0F,25.45
2013-10-04,0F,26.45
2013-10-07,0F,27.7
2013-10-08,0F,31.55
2013-10-09,0F,31.175
2013-10-10,0F,28.65
2013-10-11,0F,26.1
2013-10-14,0F,25.85
2013-10-15,0F,28.575
2013-10-16,0F,28.05
2013-10-17,0F,25.25
2013-10-18,0F,27.05
2013-10-21,0F,25.8
2013-10-22,0F,23.2
2013-10-23,0F,22.95
2013-10-24,0F,24.05
2013-10-25,0F,22.7
2013-10-28,0F,24.05
2013-10-29,0F,22.95
2013-10-30,0F,23.5
2013-10-31,0F,24.8
2013-11-01,0F,25.95
2013-11-04,0F,23.1
2013-11-05,0F,25.3
2013-11-06,0F,24.1
2013-11-07,0F,21.825
2013-11-08,0F,25.0
2013-11-11,0F,24.95
2013-11-12,0F,24.1
2013-11-13,0F,24.6
2013-11-14,0F,21.1
2013-11-15,0F,21.15
2013-11-18,0F,22.325
2013-11-19,0F,22.975
2013-11-20,0F,22.45
2013-11-21,0F,22.4
2013-11-22,0F,23.05
2013-11-25,0F,22.925
2013-11-26,0F,23.675
2013-11-27,0F,23.7
2013-11-28,0F,23.7
2013-11-29,0F,24.1
2013-12-02,0F,25.0
2013-12-03,0F,24.2
2013-12-04,0F,24.425
2013-12-05,0F,24.45
2013-12-06,0F,24.55
2013-12-09,0F,25.25
2013-12-10,0F,24.85
2013-12-11,0F,23.775
2013-12-12,0F,25.05
2013-12-13,0F,24.75
2013-12-16,0F,25.4
2013-12-17,0F,24.4
2013-12-18,0F,23.7
2013-12-19,0F,27.15
2013-12-20,0F,29.0
2013-12-23,0F,29.675
2013-12-24,0F,30.6
2013-12-25,0F,30.55
2013-12-26,0F,32.8
2013-12-27,0F,32.3
2013-12-30,0F,32.2
2013-12-31,0F,32.6
2014-01-01,0F,31.95
2014-01-02,0F,32.2
2014-01-03,0F,31.175
2014-01-06,0F,30.475
2014-01-07,0F,31.95
2014-01-08,0F,35.05
2014-01-09,0F,36.925
2014-01-10,0F,32.15
2014-01-13,0F,30.9
2014-01-14,0F,32.95
2014-01-15,0F,34.35
2014-01-16,0F,33.1
2014-01-17,0F,33.15
2014-01-20,0F,32.95
2014-01-21,0F,32.9
2014-01-22,0F,34.2
2014-01-23,0F,32.8
2014-01-24,0F,31.875
2014-01-27,0F,32.15
2014-01-28,0F,31.35
2014-01-29,0F,29.55
2014-01-30,0F,32.25
2014-01-31,0F,28.5
2014-02-03,0F,29.8
2014-02-04,0F,29.55
2014-02-05,0F,28.425
2014-02-06,0F,29.6
2014-02-07,0F,25.75
2014-02-10,0F,26.35
2014-02-11,0F,26.375
2014-02-12,0F,27.35
2014-02-13,0F,25.8
2014-02-14,0F,27.35
2014-02-17,0F,27.15
2014-02-18,0F,27.25
2014-02-19,0F,25.4
2014-02-20,0F,27.15
2014-02-21,0F,25.425
2014-02-24,0F,27.825
2014-02-25,0F,26.3
2014-02-26,0F,26.7
2014-02-27,0F,26.825
2014-02-28,0F,26.6
2014-03-03,0F,26.5
2014-03-04,0F,27.7
2014-03-05,0F,27.85
2014-03-06,0F,27.95
2014-03-07,0F,29.45
2014-03-10,0F,28.9
2014-03-11,0F,28.1
2014-03-12,0F,28.575
2014-03-13,0F,27.8
2014-03-14,0F,27.45
2014-03-17,0F,27.7
2014-03-18,0F,28.875
2014-03-19,0F,33.725
2014-03-20,0F,33.0
2014-03-21,0F,33.75
2014-03-24,0F,35.35
2014-03-25,0F,33.2
2014-03-26,0F,33.45
2014-03-27,0F,33.3
2014-03-28,0F,32.95
2014-03-31,0F,32.9
2014-04-01,0F,32.7
2014-04-02,0F,32.1
2014-04-03,0F,31.9
2014-04-04,0F,28.7
2014-04-07,0F,28.8
2014-04-08,0F,28.125
2014-04-09,0F,27.8
2014-04-10,0F,25.25
2014-04-11,0F,25.15
2014-04-14,0F,25.7
2014-04-15,0F,26.4
2014-04-16,0F,25.65
2014-04-17,0F,27.45
2014-04-18,0F,26.05
2014-04-21,0F,25.6
2014-04-22,0F,26.25
2014-04-23,0F,25.95
2014-04-24,0F,26.15
2014-04-25,0F,25.6
2014-04-28,0F,26.2
2014-04-29,0F,26.4
2014-04-30,0F,26.35
2014-05-01,0F,26.35
2014-05-02,0F,26.65
2014-05-05,0F,26.25
2014-05-06,0F,25.85
2014-05-07,0F,24.6
2014-05-08,0F,24.0
2014-05-09,0F,24.2
2014-05-12,0F,25.2
2014-05-13,0F,25.0
2014-05-14,0F,24.05
2014-05-15,0F,23.65
2014-05-16,0F,23.8
2014-05-19,0F,22.875
2014-05-20,0F,23.8
2014-05-21,0F,22.55
2014-05-22,0F,23.675
2014-05-23,0F,23.3
2014-05-26,0F,23.375
2014-05-27,0F,23.425
2014-05-28,0F,22.6
2014-05-29,0F,23.05
2014-05-30,0F,24.2
2014-06-02,0F,24.975
2014-06-03,0F,25.05
2014-06-04,0F,24.7
2014-06-05,0F,24.875
2014-06-06,0F,24.9
2014-06-09,0F,26.1
2014-06-10,0F,29.3
2014-06-11,0F,28.8
2014-06-12,0F,29.5
2014-06-13,0F,32.85
2014-06-16,0F,33.8
2014-06-17,0F,35.15
2014-06-18,0F,33.15
2014-06-19,0F,31.95
2014-06-20,0F,29.95
2014-06-23,0F,29.4
2014-06-24,0F,31.65
2014-06-25,0F,27.925
2014-06-26,0F,30.35
2014-06-27,0F,27.65
2014-06-30,0F,27.985
2014-07-01,0F,28.42
2014-07-02,0F,31.27
2014-07-03,0F,32.42
2014-07-04,0F,31.22
2014-07-07,0F,32.965
2014-07-08,0F,32.64
2014-07-09,0F,32.46
2014-07-10,0F,30.59
2014-07-11,0F,32.375
2014-07-14,0F,31.04
2014-07-15,0F,31.615
2014-07-16,0F,32.13
2014-07-17,0F,31.18
2014-07-18,0F,31.86
2014-07-21,0F,32.335
2014-07-22,0F,32.93
2014-07-23,0F,32.37
2014-07-24,0F,34.57
2014-07-25,0F,34.395
2014-07-28,0F,35.82
2014-07-29,0F,35.75
2014-07-30,0F,37.84
2014-07-31,0F,36.25
2014-08-01,0F,36.99
2014-08-04,0F,33.18
2014-08-05,0F,33.675
2014-08-06,0F,33.5
2014-08-07,0F,34.03
2014-08-08,0F,34.125
2014-08-11,0F,33.96
2014-08-12,0F,35.81
2014-08-13,0F,32.52
2014-08-14,0F,33.24
2014-08-15,0F,32.69
2014-08-18,0F,31.51
2014-08-19,0F,32.08
2014-08-20,0F,34.88
2014-08-21,0F,35.45
2014-08-22,0F,35.7
2014-08-25,0F,36.165
2014-08-26,0F,37.2
2014-08-27,0F,39.01
2014-08-28,0F,37.69
2014-08-29,0F,38.2
2014-09-01,0F,38.34
2014-09-02,0F,38.445
2014-09-03,0F,39.25
2014-09-04,0F,38.88
2014-09-05,0F,37.99
2014-09-08,0F,38.29
2014-09-09,0F,39.95
2014-09-10,0F,40.945
2014-09-11,0F,41.745
2014-09-12,0F,42.98
2014-09-15,0F,42.25
2014-09-16,0F,40.95
2014-09-17,0F,41.01
2014-09-18,0F,41.83
2014-09-19,0F,41.71
2014-09-22,0F,41.29
2014-09-23,0F,40.01
2014-09-24,0F,39.73
2014-09-25,0F,40.43
2014-09-26,0F,42.36
2014-09-29,0F,42.585
2014-09-30,0F,42.705
2014-10-01,0F,40.95
2014-10-02,0F,42.11
2014-10-03,0F,41.205
2014-10-06,0F,40.33
2014-10-07,0F,39.215
2014-10-08,0F,36.89
2014-10-09,0F,37.09
2014-10-10,0F,37.28
2014-10-13,0F,37.17
2014-10-14,0F,37.755
2014-10-15,0F,38.15
2014-10-16,0F,36.81
2014-10-17,0F,38.5
2014-10-20,0F,35.985
2014-10-21,0F,37.355
2014-10-22,0F,38.08
2014-10-23,0F,38.51
2014-10-24,0F,37.77
2014-10-27,0F,37.65
2014-10-28,0F,37.71
2014-10-29,0F,39.48
2014-10-30,0F,37.59
2014-10-31,0F,38.22
2014-11-03,0F,39.745
2014-11-04,0F,38.87
2014-11-05,0F,40.88
2014-11-06,0F,41.305
2014-11-07,0F,40.035
2014-11-10,0F,39.91
2014-11-11,0F,41.53
2014-11-12,0F,39.67
2014-11-13,0F,39.97
2014-11-14,0F,41.495
2014-11-17,0F,43.23
2014-11-18,0F,43.01
2014-11-19,0F,43.76
2014-11-20,0F,44.02
2014-11-21,0F,43.395
2014-11-24,0F,43.52
2014-11-25,0F,43.58
2014-11-26,0F,42.165
2014-11-27,0F,42.115
2014-11-28,0F,42.38
2014-12-01,0F,42.37
2014-12-02,0F,44.005
2014-12-03,0F,44.92
2014-12-04,0F,43.83
2014-12-05,0F,53.24
2014-12-08,0F,52.49
2014-12-09,0F,52.98
2014-12-10,0F,53.445
2014-12-11,0F,54.9
2014-12-12,0F,56.05
2014-12-15,0F,57.4
2014-12-16,0F,57.02
2014-12-17,0F,55.33
2014-12-18,0F,56.17
2014-12-19,0F,56.09
2014-12-22,0F,58.44
2014-12-23,0F,59.25
2014-12-24,0F,62.42
2014-12-25,0F,59.27
2014-12-26,0F,61.63
2014-12-29,0F,60.88
2014-12-30,0F,58.0
2014-12-31,0F,57.81
2015-01-01,0F,57.52
2015-01-02,0F,57.18
2015-01-05,0F,56.52
2015-01-06,0F,57.095
2015-01-07,0F,55.8
2015-01-08,0F,54.98
2015-01-09,0F,52.88
2015-01-12,0F,53.3
2015-01-13,0F,51.69
2015-01-14,0F,49.78
2015-01-15,0F,50.325
2015-01-16,0F,50.49
2015-01-19,0F,49.29
2015-01-20,0F,50.32
2015-01-21,0F,50.43
2015-01-22,0F,51.34
2015-01-23,0F,50.91
2015-01-26,0F,51.18
2015-01-27,0F,50.99
2015-01-28,0F,49.3
2015-01-29,0F,49.22
2015-01-30,0F,47.5
2015-02-02,0F,49.44
2015-02-03,0F,50.22
2015-02-04,0F,49.72
2015-02-05,0F,50.53
2015-02-06,0F,53.52
2015-02-09,0F,56.53
2015-02-10,0F,57.62
2015-02-11,0F,56.05
2015-02-12,0F,55.2
2015-02-13,0F,54.42
2015-02-16,0F,53.8
2015-02-17,0F,55.0
2015-02-18,0F,52.26
2015-02-19,0F,54.12
2015-02-20,0F,54.43
2015-02-23,0F,56.48
2015-02-24,0F,55.36
2015-02-25,0F,54.89
2015-02-26,0F,55.93
2015-02-27,0F,56.285
2015-03-02,0F,57.66
2015-03-03,0F,57.51
2015-03-04,0F,56.93
2015-03-05,0F,55.325
2015-03-06,0F,56.91
2015-03-09,0F,55.78
2015-03-10,0F,54.81
2015-03-11,0F,55.9
2015-03-12,0F,55.59
2015-03-13,0F,54.95
2015-03-16,0F,55.24
2015-03-17,0F,55.15
2015-03-18,0F,56.855
2015-03-19,0F,55.445
2015-03-20,0F,55.01
2015-03-23,0F,54.47
2015-03-24,0F,53.99
2015-03-25,0F,54.25
2015-03-26,0F,53.56
2015-03-27,0F,52.8
2015-03-30,0F,53.85
2015-03-31,0F,53.09
2015-04-01,0F,52.72
2015-04-02,0F,53.41
2015-04-03,0F,50.63
2015-04-06,0F,48.75
2015-04-07,0F,48.7
2015-04-08,0F,47.565
2015-04-09,0F,47.73
2015-04-10,0F,47.14
2015-04-13,0F,48.12
2015-04-14,0F,47.54
2015-04-15,0F,47.7
2015-04-16,0F,47.49
2015-04-17,0F,48.51
2015-04-20,0F,47.81
2015-04-21,0F,49.615
2015-04-22,0F,50.975
2015-04-23,0F,49.32
2015-04-24,0F,48.78
2015-04-27,0F,50.17
2015-04-28,0F,50.23
2015-04-29,0F,50.18
2015-04-30,0F,51.87
2015-05-01,0F,54.38
2015-05-04,0F,53.59
2015-05-05,0F,53.46
2015-05-06,0F,56.31
2015-05-07,0F,56.25
2015-05-08,0F,51.81
2015-05-11,0F,53.125
2015-05-12,0F,55.39
2015-05-13,0F,54.55
2015-05-14,0F,49.83
2015-05-15,0F,49.68
2015-05-18,0F,51.9
2015-05-19,0F,52.39
2015-05-20,0F,53.43
2015-05-21,0F,53.18
2015-05-22,0F,53.42
2015-05-25,0F,52.92
2015-05-26,0F,52.43
2015-05-27,0F,52.74
2015-05-28,0F,52.2
2015-05-29,0F,52.1
2015-06-01,0F,52.59
2015-06-02,0F,54.09
2015-06-03,0F,55.555
2015-06-04,0F,53.98
2015-06-05,0F,54.165
2015-06-08,0F,54.86
2015-06-09,0F,54.69
2015-06-10,0F,55.635
2015-06-11,0F,55.77
2015-06-12,0F,54.76
2015-06-15,0F,55.11
2015-06-16,0F,53.84
2015-06-17,0F,53.65
2015-06-18,0F,54.81
2015-06-19,0F,53.36
2015-06-22,0F,54.17
2015-06-23,0F,55.25
2015-06-24,0F,54.66
2015-06-25,0F,54.68
2015-06-26,0F,54.78
2015-06-29,0F,54.79
2015-06-30,0F,53.125
2015-07-01,0F,54.65
2015-07-02,0F,52.45
2015-07-03,0F,55.97
2015-07-06,0F,56.11
2015-07-07,0F,56.3
2015-07-08,0F,55.06
2015-07-09,0F,54.14
2015-07-10,0F,56.13
2015-07-13,0F,55.385
2015-07-14,0F,55.09
2015-07-15,0F,55.1
2015-07-16,0F,56.37
2015-07-17,0F,54.825
2015-07-20,0F,55.315
2015-07-21,0F,56.465
2015-07-22,0F,54.345
2015-07-23,0F,56.29
2015-07-24,0F,55.625
2015-07-27,0F,56.8
2015-07-28,0F,54.47
2015-07-29,0F,57.09
2015-07-30,0F,56.78
2015-07-31,0F,56.63
2015-08-03,0F,52.265
2015-08-04,0F,56.49
2015-08-05,0F,56.22
2015-08-06,0F,56.21
2015-08-07,0F,56.89
2015-08-10,0F,58.03
2015-08-11,0F,56.53
2015-08-12,0F,56.22
2015-08-13,0F,56.43
2015-08-14,0F,56.99
2015-08-17,0F,56.16
2015-08-18,0F,58.98
2015-08-19,0F,55.65
2015-08-20,0F,51.79
2015-08-21,0F,56.08
2015-08-24,0F,58.02
2015-08-25,0F,55.62
2015-08-26,0F,56.615
2015-08-27,0F,49.07
2015-08-28,0F,57.585
2015-08-31,0F,56.025
2015-09-01,0F,55.355
2015-09-02,0F,57.65
2015-09-03,0F,48.395
2015-09-04,0F,57.185
2015-09-07,0F,57.26
2015-09-08,0F,57.125
2015-09-09,0F,57.235
2015-09-10,0F,55.385
2015-09-11,0F,53.85
2015-09-14,0F,49.405
2015-09-15,0F,58.66
2015-09-16,0F,57.825
2015-09-17,0F,57.3
2015-09-18,0F,57.365
2015-09-21,0F,57.15
2015-09-22,0F,53.935
2015-09-23,0F,54.105
2015-09-24,0F,55.1
2015-09-25,0F,55.255
2015-09-28,0F,53.69
2015-09-29,0F,56.135
2015-09-30,0F,56.495
2015-10-01,0F,54.1
2015-10-02,0F,56.135
2015-10-05,0F,51.155
2015-10-06,0F,56.2
2015-10-07,0F,51.71
2015-10-08,0F,49.37
2015-10-09,0F,49.37
2015-10-12,0F,38.315
2015-10-13,0F,51.96
2015-10-14,0F,47.85
2015-10-15,0F,50.605
2015-10-16,0F,48.145
2015-10-19,0F,48.495
2015-10-20,0F,48.605
2015-10-21,0F,48.815
2015-10-22,0F,50.01
2015-10-23,0F,50.64
2015-10-26,0F,50.26
2015-10-27,0F,49.67
2015-10-28,0F,52.82
2015-10-29,0F,55.185
2015-10-30,0F,55.93
2015-11-02,0F,55.97
2015-11-03,0F,57.705
2015-11-04,0F,58.145
2015-11-05,0F,58.515
2015-11-06,0F,58.88
2015-11-09,0F,58.73
2015-11-10,0F,55.075
2015-11-11,0F,58.74
2015-11-12,0F,54.815
2015-11-13,0F,54.505
2015-11-16,0F,55.76
2015-11-17,0F,56.425
2015-11-18,0F,55.835
2015-11-19,0F,55.59
2015-11-20,0F,54.895
2015-11-23,0F,55.535
2015-11-24,0F,55.935
2015-11-25,0F,56.425
2015-11-26,0F,55.7
2015-11-27,0F,55.58
2015-11-30,0F,55.055
2015-12-01,0F,63.955
2015-12-02,0F,56.115
2015-12-03,0F,55.87
2015-12-04,0F,56.17
2015-12-07,0F,55.715
2015-12-08,0F,52.96
2015-12-09,0F,52.175
2015-12-10,0F,53.51
2015-12-11,0F,52.295
2015-12-14,0F,53.205
2015-12-15,0F,55.005
2015-12-16,0F,53.645
2015-12-17,0F,50.03
2015-12-18,0F,50.07
2015-12-21,0F,49.52
2015-12-22,0F,49.415
2015-12-23,0F,48.85
2015-12-24,0F,48.915
2015-12-25,0F,47.575
2015-12-28,0F,49.005
2015-12-29,0F,48.775
2015-12-30,0F,47.275
2015-12-31,0F,47.705
2016-01-01,0F,48.76
2016-01-04,0F,48.655
2016-01-05,0F,48.725
2016-01-06,0F,48.57
2016-01-07,0F,49.79
2016-01-08,0F,48.065
2016-01-11,0F,48.155
2016-01-12,0F,49.05
2016-01-13,0F,50.32
2016-01-14,0F,50.935
2016-01-15,0F,51.25
2016-01-18,0F,51.23
2016-01-19,0F,50.225
2016-01-20,0F,51.105
2016-01-21,0F,51.64
2016-01-22,0F,51.525
2016-01-25,0F,51.725
2016-01-26,0F,50.775
